sample_id,group_id,split
5203,4906,train
5204,4907,train
5205,4908,train
5206,4909,train
5207,4910,train
5208,4911,train
5209,4912,train
5210,4913,train
5211,4914,unknown
5212,4915,train
5213,4916,train
5214,4917,train
5215,4918,train
5216,4919,train
5217,4920,unknown
5218,4921,train
5219,4922,train
5220,4923,train
5221,4924,unknown
5222,4925,train
5223,4926,train
5224,4927,train
5225,4928,unknown
5226,4929,train
5227,4930,train
5228,4931,train
5229,4932,train
5230,4933,train
5231,4934,unknown
5232,4935,train
5233,4936,unknown
5234,4937,train
5235,4938,unknown
5236,4939,train
5237,4940,unknown
5238,4941,train
5239,4942,unknown
5240,4943,train
5241,4944,unknown
5242,4945,unknown
5243,4946,unknown
5244,4947,unknown
5245,4948,train
5246,4949,train
5247,4950,train
5248,4951,train
5249,4952,train
5250,4953,train
5251,4954,train
5252,4955,train
5253,4956,train
5254,4957,train
5255,4958,unknown
5256,4959,train
5257,4960,unknown
5258,4961,train
5259,4962,train
5260,4963,train
5261,4964,unknown
5262,4965,train
5263,4966,train
5264,4967,unknown
5265,4968,train
5266,4969,train
5267,4970,train
5268,4971,train
5269,4972,train
5270,4973,train
5271,4974,train
5272,4975,train
5273,4976,train
5274,4977,train
5275,4978,train
5276,4979,unknown
5277,4980,train
5278,4981,unknown
5279,4982,train
5280,4983,train
5281,4984,train
5282,4985,unknown
5283,4986,train
5284,4987,unknown
5285,4988,train
5286,4989,train
5287,4990,train
5288,4991,unknown
5289,4992,unknown
5290,4993,train
5291,4994,train
5292,4995,train
5293,4996,train
5294,4997,train
5295,4998,train
5296,4999,train
5297,5000,train
5298,5001,train
5299,5002,train
5300,5003,unknown
5301,5004,unknown
5302,5005,train
5303,5006,train
5304,5007,train
5305,5008,train
5306,5009,train
5307,5010,train
5308,5011,train
5309,5012,train
5310,5013,unknown
5311,5014,train
5312,5015,train
5313,5016,train
5314,5017,train
5315,5018,train
5316,5019,train
5317,5020,train
5318,5021,train
5319,5022,train
5320,5023,train
5321,5024,train
5322,5025,unknown
5323,5026,train
5324,5027,train
5325,5028,unknown
5326,5029,train
5327,5030,train
5328,5031,train
5329,5032,unknown
5330,5033,train
5331,5034,train
5332,5035,train
5333,5036,train
5334,5037,train
5335,5038,train
5336,5039,train
5337,5040,train
5338,5041,train
5339,5042,train
5340,5043,train
5341,5044,train
5342,5045,unknown
5343,5046,train
5344,5047,train
5345,5048,unknown
5346,5049,train
5347,5050,train
5348,5051,train
5349,5052,unknown
5350,5053,train
5351,5054,unknown
5352,5055,train
5353,5056,unknown
5354,5057,train
5355,5058,train
5356,5059,train
5357,5060,train
5358,5061,train
5359,5062,train
5360,5063,train
5361,5064,train
5362,5065,train
5363,5066,train
5364,5067,train
5365,5068,train
5366,5069,unknown
5367,5070,unknown
5368,5071,train
5369,5072,train
5370,5073,train
5371,5074,train
5372,5075,train
5373,5076,train
5374,5077,train
5375,5078,train
5376,5079,unknown
5377,5080,train
5378,5081,train
5379,5082,train
5380,5083,unknown
5381,5084,train
5382,5085,train
5383,5086,train
5384,5087,train
5385,5088,unknown
5386,5089,train
5387,5090,train
5388,5091,train
5389,5092,train
5390,5093,train
5391,5094,unknown
5392,5095,train
5393,5096,train
5394,5097,unknown
5395,5098,train
5396,5099,train
5397,5100,unknown
5398,5101,train
5399,5102,train
5400,5103,train
5401,5104,train
5402,5105,unknown
5403,5106,train
5404,5107,unknown
5405,5108,train
5406,5109,train
5407,5110,train
5408,5111,train
5409,5112,train
5410,5113,train
5411,5114,train
5412,5115,unknown
5413,5116,train
5414,5117,train
5415,5118,train
5416,5119,train
5417,5120,train
5418,5121,train
5419,5122,unknown
5420,5123,train
5421,5124,train
5422,5125,unknown
5423,5126,train
5424,5127,train
5425,5128,unknown
5426,5129,train
5427,5130,train
5428,5131,train
5429,5132,unknown
5430,5133,train
5431,5134,train
5432,5135,train
5433,5136,train
5434,5137,train
5435,5138,train
5436,5139,train
5437,5140,train
5438,5141,train
5439,5142,train
5440,5143,train
5441,5144,unknown
5442,5145,train
5443,5146,train
5444,5147,train
5445,5148,train
5446,5149,train
5447,5150,unknown
5448,5151,train
5449,5152,train
5450,5153,train
5451,5154,train
5452,5155,train
5453,5156,train
5454,5157,unknown
5455,5158,train
5456,5159,unknown
5457,5160,train
5458,5161,train
5459,5162,train
5460,5163,train
5461,5164,train
5462,5165,unknown
5463,5166,train
5464,5167,train
5465,5168,train
5466,5169,train
5467,5170,train
5468,5171,train
5469,5172,unknown
5470,5173,unknown
5471,5174,train
5472,5175,train
5473,5176,unknown
5474,5177,train
5475,5178,unknown
5476,5179,unknown
5477,5180,train
5478,5181,train
5479,5182,train
5480,5183,unknown
5481,5184,train
5482,5185,train
5483,5186,train
5484,5187,unknown
5485,5188,train
5486,5189,train
5487,5190,train
5488,5191,train
5489,5192,train
5490,5193,train
5491,5194,train
5492,5195,train
5493,5196,train
5494,5197,train
5495,5198,train
5496,5199,train
5497,5200,train
5498,5201,train
5499,5202,unknown
5500,5203,unknown
5501,5204,train
5502,5205,train
5503,5206,unknown
5504,5207,train
5505,5208,train
5506,5209,train
5507,5210,train
5508,5211,train
5509,5212,unknown
5510,5213,unknown
5511,5214,train
5512,5215,train
5513,5216,train
5514,5217,unknown
5515,5218,train
5516,5219,train
5517,5220,train
5518,5221,train
5519,5222,unknown
5520,5223,unknown
5521,5224,train
5522,5225,train
5523,5226,train
5524,5227,train
5525,5228,train
5526,5229,train
5527,5230,train
5528,5231,unknown
5529,5232,train
5530,5233,train
5531,5234,unknown
5532,5235,unknown
5533,5236,train
5534,5237,train
5535,5238,train
5536,5239,train
5537,5240,train
5538,5241,train
5539,5242,train
5540,5243,train
5541,5244,unknown
5542,5245,train
5543,5246,unknown
5544,5247,train
5545,5248,train
5546,5249,train
5547,5250,train
5548,5251,train
5549,5252,train
5550,5253,train
5551,5254,train
5552,5255,train
5553,5256,unknown
5554,5257,train
5555,5258,train
5556,5259,train
5557,5260,train
5558,5261,train
5559,5262,train
5560,5263,train
5561,5264,train
5562,5265,train
5563,5266,train
5564,5267,unknown
5565,5268,train
5566,5269,train
5567,5270,train
5568,5271,train
5569,5272,train
5570,5273,train
5571,5274,train
5572,5275,train
5573,5276,train
5574,5277,train
5575,5278,train
5576,5279,train
5577,5280,unknown
5578,5281,train
5579,5282,train
5580,5283,train
5581,5284,unknown
5582,5285,train
5583,5286,train
5584,5287,train
5585,5288,unknown
5586,5289,train
5587,5290,train
5588,5291,train
5589,5292,train
5590,5293,unknown
5591,5294,train
5592,5295,train
5593,5296,unknown
5594,5297,train
5595,5298,train
5596,5299,train
5597,5300,train
5598,5301,train
5599,5302,unknown
5600,5303,train
5601,5304,unknown
5602,5305,train
5603,5306,train
5604,5307,train
5605,5308,train
5606,5309,train
5607,5310,unknown
5608,5311,unknown
5609,5312,train
5610,5313,train
5611,5314,unknown
5612,5315,unknown
5613,5316,train
5614,5317,train
5615,5318,train
5616,5319,train
5617,5320,train
5618,5321,train
5619,5322,train
5620,5323,train
5621,5324,train
5622,5325,unknown
5623,5326,train
5624,5327,train
5625,5328,train
5626,5329,train
5627,5330,train
5628,5331,train
5629,5332,train
5630,5333,train
5631,5334,train
5632,5335,train
5633,5336,train
5634,5337,train
5635,5338,train
5636,5339,unknown
5637,5340,train
5638,5341,train
5639,5342,train
5640,5343,train
5641,5344,unknown
5642,5345,unknown
5643,5346,train
5644,5347,train
5645,5348,train
5646,5349,train
5647,5350,train
5648,5351,train
5649,5352,train
5650,5353,train
5651,5354,unknown
5652,5355,train
5653,5356,train
5654,5357,unknown
5655,5358,train
5656,5359,train
5657,5360,train
5658,5361,unknown
5659,5362,train
5660,5363,train
5661,5364,train
5662,5365,train
5663,5366,train
5664,5367,train
5665,5368,train
5666,5369,train
5667,5370,train
5668,5371,train
5669,5372,train
5670,5373,train
5671,5374,train
5672,5375,train
5673,5376,unknown
5674,5377,train
5675,5378,train
5676,5379,unknown
5677,5380,train
5678,5381,train
5679,5382,train
5680,5383,train
5681,5384,train
5682,5385,train
5683,5386,train
5684,5387,train
5685,5388,train
5686,5389,train
5687,5390,train
5688,5391,unknown
5689,5392,train
5690,5393,unknown
5691,5394,train
5692,5395,train
5693,5396,train
5694,5397,unknown
5695,5398,train
5696,5399,unknown
5697,5400,train
5698,5401,train
5699,5402,train
5700,5403,train
5701,5404,train
5702,5405,unknown
5703,5406,unknown
5704,5407,train
5705,5408,train
5706,5409,train
5707,5410,train
5708,5411,train
5709,5412,train
5710,5413,unknown
5711,5414,train
5712,5415,train
5713,5416,train
5714,5417,train
5715,5418,train
5716,5419,train
5717,5420,train
5718,5421,train
5719,5422,train
5720,5423,train
5721,5424,train
5722,5425,unknown
5723,5426,unknown
5724,5427,train
5725,5428,train
5726,5429,unknown
5727,5430,train
5728,5431,unknown
5729,5432,unknown
5730,5433,train
5731,5434,unknown
5732,5435,train
5733,5436,train
5734,5437,train
5735,5438,train
5736,5439,train
5737,5440,unknown
5738,5441,train
5739,5442,train
5740,5443,train
5741,5444,train
5742,5445,train
5743,5446,train
5744,5447,unknown
5745,5448,train
5746,5449,train
5747,5450,train
5748,5451,train
5749,5452,train
5750,5453,train
5751,5454,train
5752,5455,unknown
5753,5456,train
5754,5457,train
5755,5458,train
5756,5459,train
5757,5460,train
5758,5461,train
5759,5462,train
5760,5463,train
5761,5464,train
5762,5465,train
5763,5466,train
5764,5467,train
5765,5468,train
5766,5469,train
5767,5470,train
5768,5471,train
5769,5472,train
5770,5473,train
5771,5474,train
5772,5475,train
5773,5476,train
5774,5477,train
5775,5478,train
5776,5479,train
5777,5480,train
5778,5481,train
5779,5482,train
5780,5483,train
5781,5484,train
5782,5485,train
5783,5486,unknown
5784,5487,train
5785,5488,train
5786,5489,train
5787,5490,train
5788,5491,train
5789,5492,train
5790,5493,train
5791,5494,train
5792,5495,train
5793,5496,train
5794,5497,train
5795,5498,train
5796,5499,train
5797,5500,train
5798,5501,unknown
5799,5502,train
5800,5503,train
5801,5504,unknown
5802,5505,train
5803,5506,train
5804,5507,train
5805,5508,train
5806,5509,train
5807,5510,train
5808,5511,unknown
5809,5512,train
5810,5513,train
5811,5514,train
5812,5515,unknown
5813,5516,train
5814,5517,train
5815,5518,train
5816,5519,unknown
5817,5520,train
5818,5521,train
5819,5522,train
5820,5523,train
5821,5524,train
5822,5525,train
5823,5526,train
5824,5527,train
5825,5528,train
5826,5529,unknown
5827,5530,train
5828,5531,train
5829,5532,unknown
5830,5533,train
5831,5534,train
5832,5535,train
5833,5536,train
5834,5537,train
5835,5538,train
5836,5539,train
5837,5540,train
5838,5541,train
5839,5542,train
5840,5543,train
5841,5544,unknown
5842,5545,train
5843,5546,train
5844,5547,unknown
5845,5548,train
5846,5549,train
5847,5550,train
5848,5551,train
5849,5552,train
5850,5553,train
5851,5554,unknown
5852,5555,train
5853,5556,train
5854,5557,unknown
5855,5558,train
5856,5559,train
5857,5560,train
5858,5561,train
5859,5562,train
5860,5563,unknown
5861,5564,train
5862,5565,unknown
5863,5566,train
5864,5567,train
5865,5568,train
5866,5569,train
5867,5570,train
5868,5571,train
5869,5572,train
5870,5573,train
5871,5574,train
5872,5575,train
5873,5576,unknown
5874,5577,train
5875,5578,train
5876,5579,train
5877,5580,train
5878,5581,unknown
5879,5582,train
5880,5583,train
5881,5584,train
5882,5585,train
5883,5586,unknown
5884,5587,train
5885,5588,train
5886,5589,train
5887,5590,train
5888,5591,train
5889,5592,unknown
5890,5593,train
5891,5594,train
5892,5595,train
5893,5596,train
5894,5597,train
5895,5598,train
5896,5599,train
5897,5600,train
5898,5601,train
5899,5602,train
5900,5603,unknown
5901,5604,train
5902,5605,train
5903,5606,train
5904,5607,train
5905,5608,train
5906,5609,train
5907,5610,train
5908,5611,unknown
5909,5612,unknown
5910,5613,train
5911,5614,unknown
5912,5615,train
5913,5616,train
5914,5617,unknown
5915,5618,train
5916,5619,train
5917,5620,train
5918,5621,train
5919,5622,unknown
5920,5623,train
5921,5624,train
5922,5625,unknown
5923,5626,train
5924,5627,train
5925,5628,train
5926,5629,train
5927,5630,train
5928,5631,unknown
5929,5632,train
5930,5633,unknown
5931,5634,train
5932,5635,train
5933,5636,train
5934,5637,train
5935,5638,train
5936,5639,train
5937,5640,train
5938,5641,train
5939,5642,unknown
5940,5643,train
5941,5644,train
5942,5645,train
5943,5646,train
5944,5647,train
5945,5648,train
5946,5649,train
5947,5650,unknown
5948,5651,train
5949,5652,unknown
5950,5653,unknown
5951,5654,train
5952,5655,train
5953,5656,train
5954,5657,train
5955,5658,train
5956,5659,train
5957,5660,unknown
5958,5661,unknown
5959,5662,unknown
5960,5663,train
5961,5664,train
5962,5665,train
5963,5666,train
5964,5667,train
5965,5668,train
5966,5669,train
5967,5670,unknown
5968,5671,train
5969,5672,unknown
5970,5673,unknown
5971,5674,train
5972,5675,unknown
5973,5676,train
5974,5677,train
5975,5678,unknown
5976,5679,train
5977,5680,train
5978,5681,train
5979,5682,train
5980,5683,unknown
5981,5684,unknown
5982,5685,train
5983,5686,train
5984,5687,train
5985,5688,unknown
5986,5689,train
5987,5690,unknown
5988,5691,train
5989,5692,train
5990,5693,unknown
5991,5694,train
5992,5695,train
5993,5696,train
5994,5697,train
5995,5698,train
5996,5699,unknown
5997,5700,train
5998,5701,train
5999,5702,train
6000,5703,train
6001,5704,train
6002,5705,train
6003,5706,train
6004,5707,unknown
6005,5708,train
6006,5709,train
6007,5710,train
6008,5711,train
6009,5712,train
6010,5713,train
6011,5714,train
6012,5715,train
6013,5716,unknown
6014,5717,train
6015,5718,train
6016,5719,train
6017,5720,unknown
6018,5721,train
6019,5722,train
6020,5723,train
6021,5724,train
6022,5725,train
6023,5726,train
6024,5727,train
6025,5728,train
6026,5729,train
6027,5730,train
6028,5731,train
6029,5732,unknown
6030,5733,train
6031,5734,unknown
6032,5735,unknown
6033,5736,train
6034,5737,train
6035,5738,train
6036,5739,train
6037,5740,unknown
6038,5741,unknown
6039,5742,train
6040,5743,train
6041,5744,train
6042,5745,train
6043,5746,train
6044,5747,train
6045,5748,unknown
6046,5749,train
6047,5750,train
6048,5751,train
6049,5752,train
6050,5753,train
6051,5754,train
6052,5755,train
6053,5756,train
6054,5757,train
6055,5758,unknown
6056,5759,train
6057,5760,train
6058,5761,train
6059,5762,train
6060,5763,train
6061,5764,train
6062,5765,train
6063,5766,train
6064,5767,train
6065,5768,train
6066,5769,train
6067,5770,train
6068,5771,train
6069,5772,train
6070,5773,train
6071,5774,train
6072,5775,train
6073,5776,unknown
6074,5777,train
6075,5778,train
6076,5779,train
6077,5780,train
6078,5781,train
6079,5782,train
6080,5783,train
6081,5784,train
6082,5785,train
6083,5786,train
6084,5787,train
6085,5788,unknown
6086,5789,train
6087,5790,train
6088,5791,train
6089,5792,unknown
6090,5793,train
6091,5794,train
6092,5795,train
6093,5796,train
6094,5797,train
6095,5798,train
6096,5799,train
6097,5800,train
6098,5801,train
6099,5802,train
6100,5803,unknown
6101,5804,train
6102,5805,train
6103,5806,train
6104,5807,train
6105,5808,unknown
6106,5809,train
6107,5810,unknown
6108,5811,train
6109,5812,train
6110,5813,unknown
6111,5814,train
6112,5815,train
6113,5816,train
6114,5817,unknown
6115,5818,train
6116,5819,train
6117,5820,train
6118,5821,unknown
6119,5822,train
6120,5823,train
6121,5824,unknown
6122,5825,unknown
6123,5826,train
6124,5827,train
6125,5828,train
6126,5829,train
6127,5830,unknown
6128,5831,unknown
6129,5832,train
6130,5833,unknown
6131,5834,train
6132,5835,train
6133,5836,train
6134,5837,train
6135,5838,train
6136,5839,train
6137,5840,train
6138,5841,train
6139,5842,train
6140,5843,unknown
6141,5844,train
6142,5845,train
6143,5846,unknown
6144,5847,train
6145,5848,train
6146,5849,unknown
6147,5850,train
6148,5851,unknown
6149,5852,unknown
6150,5853,unknown
6151,5854,train
6152,5855,train
6153,5856,unknown
6154,5857,train
6155,5858,train
6156,5859,train
6157,5860,train
6158,5861,train
6159,5862,train
6160,5863,train
6161,5864,train
6162,5865,train
6163,5866,train
6164,5867,train
6165,5868,train
6166,5869,train
6167,5870,train
6168,5871,unknown
6169,5872,unknown
6170,5873,train
6171,5874,train
6172,5875,train
6173,5876,train
6174,5877,train
6175,5878,train
6176,5879,train
6177,5880,train
6178,5881,train
6179,5882,train
6180,5883,train
6181,5884,train
6182,5885,train
6183,5886,train
6184,5887,train
6185,5888,train
6186,5889,unknown
6187,5890,train
6188,5891,train
6189,5892,train
6190,5893,train
6191,5894,train
6192,5895,train
6193,5896,train
6194,5897,train
6195,5898,train
6196,5899,train
6197,5900,train
6198,5901,train
6199,5902,train
6200,5903,unknown
6201,5904,train
6202,5905,train
6203,5906,train
6204,5907,train
6205,5908,unknown
6206,5909,train
6207,5910,train
6208,5911,train
6209,5912,train
6210,5913,train
6211,5914,train
6212,5915,train
6213,5916,train
6214,5917,train
6215,5918,unknown
6216,5919,unknown
6217,5920,train
6218,5921,train
6219,5922,train
6220,5923,train
6221,5924,train
6222,5925,train
6223,5926,train
6224,5927,train
6225,5928,train
6226,5929,train
6227,5930,train
6228,5931,train
6229,5932,train
6230,5933,train
6231,5934,train
6232,5935,train
6233,5936,train
6234,5937,train
6235,5938,train
6236,5939,train
6237,5940,train
6238,5941,unknown
6239,5942,train
6240,5943,train
6241,5944,train
6242,5945,train
6243,5946,train
6244,5947,unknown
6245,5948,train
6246,5949,train
6247,5950,train
6248,5951,train
6249,5952,unknown
6250,5953,train
6251,5954,unknown
6252,5955,train
6253,5956,unknown
6254,5957,train
6255,5958,train
6256,5959,unknown
6257,5960,train
6258,5961,train
6259,5962,train
6260,5963,train
6261,5964,unknown
6262,5965,train
6263,5966,train
6264,5967,train
6265,5968,unknown
6266,5969,train
6267,5970,train
6268,5971,train
6269,5972,train
6270,5973,unknown
6271,5974,train
6272,5975,train
6273,5976,unknown
6274,5977,train
6275,5978,train
6276,5979,unknown
6277,5980,train
6278,5981,train
6279,5982,train
6280,5983,unknown
6281,5984,unknown
6282,5985,train
6283,5986,train
6284,5987,train
6285,5988,train
6286,5989,unknown
6287,5990,train
6288,5991,train
6289,5992,train
6290,5993,train
6291,5994,train
6292,5995,train
6293,5996,train
6294,5997,train
6295,5998,train
6296,5999,train
6297,6000,train
6298,6001,train
6299,6002,unknown
6300,6003,unknown
6301,6004,train
6302,6005,unknown
6303,6006,train
6304,6007,train
6305,6008,train
6306,6009,train
6307,6010,train
6308,6011,train
6309,6012,train
6310,6013,train
6311,6014,train
6312,6015,train
6313,6016,train
6314,6017,train
6315,6018,unknown
6316,6019,train
6317,6020,train
6318,6021,unknown
6319,6022,train
6320,6023,unknown
6321,6024,train
6322,6025,train
6323,6026,train
6324,6027,train
6325,6028,train
6326,6029,train
6327,6030,train
6328,6031,train
6329,6032,unknown
6330,6033,train
6331,6034,unknown
6332,6035,train
6333,6036,unknown
6334,6037,train
6335,6038,train
6336,6039,train
6337,6040,train
6338,6041,train
6339,6042,train
6340,6043,train
6341,6044,train
6342,6045,unknown
6343,6046,train
6344,6047,train
6345,6048,train
6346,6049,train
6347,6050,train
6348,6051,train
6349,6052,train
6350,6053,train
6351,6054,unknown
6352,6055,train
6353,6056,train
6354,6057,train
6355,6058,train
6356,6059,train
6357,6060,train
6358,6061,train
6359,6062,train
6360,6063,unknown
6361,6064,train
6362,6065,train
6363,6066,train
6364,6067,unknown
6365,6068,train
6366,6069,train
6367,6070,train
6368,6071,train
6369,6072,train
6370,6073,unknown
6371,6074,train
6372,6075,train
6373,6076,train
6374,6077,train
6375,6078,train
6376,6079,train
6377,6080,train
6378,6081,train
6379,6082,train
6380,6083,train
6381,6084,train
6382,6085,train
6383,6086,train
6384,6087,train
6385,6088,train
6386,6089,train
6387,6090,train
6388,6091,train
6389,6092,train
6390,6093,unknown
6391,6094,train
6392,6095,train
6393,6096,unknown
6394,6097,train
6395,6098,train
6396,6099,train
6397,6100,train
6398,6101,train
6399,6102,train
6400,6103,unknown
6401,6104,train
6402,6105,unknown
6403,6106,train
6404,6107,train
6405,6108,train
6406,6109,train
6407,6110,train
6408,6111,train
6409,6112,train
6410,6113,train
6411,6114,train
6412,6115,train
6413,6116,train
6414,6117,train
6415,6118,train
6416,6119,train
6417,6120,train
6418,6121,train
6419,6122,train
6420,6123,train
6421,6124,unknown
6422,6125,train
6423,6126,unknown
6424,6127,train
6425,6128,train
6426,6129,train
6427,6130,train
6428,6131,train
6429,6132,train
6430,6133,train
6431,6134,train
6432,6135,train
6433,6136,train
6434,6137,train
6435,6138,train
6436,6139,train
6437,6140,unknown
6438,6141,unknown
6439,6142,train
6440,6143,train
6441,6144,train
6442,6145,unknown
6443,6146,train
6444,6147,train
6445,6148,train
6446,6149,unknown
6447,6150,train
6448,6151,train
6449,6152,train
6450,6153,train
6451,6154,train
6452,6155,unknown
6453,6156,unknown
6454,6157,train
6455,6158,train
6456,6159,unknown
6457,6160,train
6458,6161,train
6459,6162,train
6460,6163,unknown
6461,6164,train
6462,6165,train
6463,6166,train
6464,6167,train
6465,6168,train
6466,6169,train
6467,6170,unknown
6468,6171,train
6469,6172,train
6470,6173,train
6471,6174,train
6472,6175,train
6473,6176,train
6474,6177,train
6475,6178,unknown
6476,6179,train
6477,6180,train
6478,6181,train
6479,6182,unknown
6480,6183,train
6481,6184,train
6482,6185,train
6483,6186,train
6484,6187,train
6485,6188,train
6486,6189,train
6487,6190,train
6488,6191,train
6489,6192,unknown
6490,6193,train
6491,6194,train
6492,6195,train
6493,6196,train
6494,6197,unknown
6495,6198,train
6496,6199,train
6497,6200,train
6498,6201,train
6499,6202,train
6500,6203,train
6501,6204,train
6502,6205,train
6503,6206,train
6504,6207,train
6505,6208,unknown
6506,6209,train
6507,6210,train
6508,6211,train
6509,6212,train
6510,6213,train
6511,6214,unknown
6512,6215,unknown
6513,6216,train
6514,6217,train
6515,6218,train
6516,6219,train
6517,6220,unknown
6518,6221,train
6519,6222,train
6520,6223,train
6521,6224,train
6522,6225,train
6523,6226,unknown
6524,6227,train
6525,6228,train
6526,6229,train
6527,6230,train
6528,6231,train
6529,6232,unknown
6530,6233,train
6531,6234,train
6532,6235,train
6533,6236,train
6534,6237,train
6535,6238,train
6536,6239,train
6537,6240,train
6538,6241,unknown
6539,6242,unknown
6540,6243,train
6541,6244,train
6542,6245,train
6543,6246,train
6544,6247,unknown
6545,6248,unknown
6546,6249,train
6547,6250,train
6548,6251,train
6549,6252,train
6550,6253,train
6551,6254,train
6552,6255,train
6553,6256,train
6554,6257,train
6555,6258,train
6556,6259,train
6557,6260,train
6558,6261,train
6559,6262,train
6560,6263,train
6561,6264,train
6562,6265,unknown
6563,6266,train
6564,6267,train
6565,6268,unknown
6566,6269,train
6567,6270,unknown
6568,6271,train
6569,6272,unknown
6570,6273,unknown
6571,6274,train
6572,6275,train
6573,6276,unknown
6574,6277,train
6575,6278,train
6576,6279,train
6577,6280,train
6578,6281,unknown
6579,6282,train
6580,6283,train
6581,6284,train
6582,6285,train
6583,6286,train
6584,6287,train
6585,6288,train
6586,6289,train
6587,6290,train
6588,6291,train
6589,6292,train
6590,6293,train
6591,6294,train
6592,6295,train
6593,6296,train
6594,6297,train
6595,6298,train
6596,6299,train
6597,6300,train
6598,6301,train
6599,6302,train
6600,6303,train
6601,6304,train
6602,6305,unknown
6603,6306,train
6604,6307,train
6605,6308,train
6606,6309,train
6607,6310,train
6608,6311,train
6609,6312,train
6610,6313,train
6611,6314,unknown
6612,6315,train
6613,6316,train
6614,6317,train
6615,6318,train
6616,6319,train
6617,6320,train
6618,6321,unknown
6619,6322,unknown
6620,6323,unknown
6621,6324,train
6622,6325,train
6623,6326,train
6624,6327,train
6625,6328,train
6626,6329,train
6627,6330,train
6628,6331,train
6629,6332,train
6630,6333,train
6631,6334,train
6632,6335,unknown
6633,6336,train
6634,6337,train
6635,6338,train
6636,6339,train
6637,6340,unknown
6638,6341,train
6639,6342,train
6640,6343,train
6641,6344,train
6642,6345,unknown
6643,6346,train
6644,6347,unknown
6645,6348,train
6646,6349,train
6647,6350,unknown
6648,6351,unknown
6649,6352,unknown
6650,6353,train
6651,6354,train
6652,6355,train
6653,6356,train
6654,6357,unknown
6655,6358,train
6656,6359,train
6657,6360,train
6658,6361,train
6659,6362,train
6660,6363,train
6661,6364,train
6662,6365,train
6663,6366,train
6664,6367,unknown
6665,6368,train
6666,6369,train
6667,6370,train
6668,6371,unknown
6669,6372,train
6670,6373,train
6671,6374,train
6672,6375,train
6673,6376,train
6674,6377,train
6675,6378,train
6676,6379,train
6677,6380,train
6678,6381,train
6679,6382,train
6680,6383,unknown
6681,6384,train
6682,6385,unknown
6683,6386,train
6684,6387,train
6685,6388,train
6686,6389,unknown
6687,6390,unknown
6688,6391,train
6689,6392,train
6690,6393,train
6691,6394,train
6692,6395,unknown
6693,6396,train
6694,6397,train
6695,6398,train
6696,6399,train
6697,6400,train
6698,6401,train
6699,6402,unknown
6700,6403,train
6701,6404,train
6702,6405,train
6703,6406,unknown
6704,6407,train
6705,6408,train
6706,6409,train
6707,6410,train
6708,6411,train
6709,6412,train
6710,6413,unknown
6711,6414,train
6712,6415,train
6713,6416,train
6714,6417,train
6715,6418,train
6716,6419,train
6717,6420,train
6718,6421,train
6719,6422,train
6720,6423,train
6721,6424,train
6722,6425,train
6723,6426,unknown
6724,6427,train
6725,6428,train
6726,6429,train
6727,6430,train
6728,6431,unknown
6729,6432,train
6730,6433,train
6731,6434,train
6732,6435,train
6733,6436,train
6734,6437,train
6735,6438,train
6736,6439,train
6737,6440,train
6738,6441,train
6739,6442,unknown
6740,6443,train
6741,6444,train
6742,6445,unknown
6743,6446,train
6744,6447,train
6745,6448,train
6746,6449,unknown
6747,6450,train
6748,6451,train
6749,6452,train
6750,6453,train
6751,6454,train
6752,6455,unknown
6753,6456,train
6754,6457,train
6755,6458,train
6756,6459,train
6757,6460,train
6758,6461,unknown
6759,6462,unknown
6760,6463,train
6761,6464,unknown
6762,6465,train
6763,6466,train
6764,6467,unknown
6765,6468,train
6766,6469,train
6767,6470,train
6768,6471,train
6769,6472,train
6770,6473,train
6771,6474,train
6772,6475,train
6773,6476,train
6774,6477,train
6775,6478,unknown
6776,6479,train
6777,6480,train
6778,6481,train
6779,6482,unknown
6780,6483,train
6781,6484,train
6782,6485,train
6783,6486,train
6784,6487,train
6785,6488,unknown
6786,6489,train
6787,6490,train
6788,6491,train
6789,6492,unknown
6790,6493,train
6791,6494,train
6792,6495,train
6793,6496,train
6794,6497,train
6795,6498,train
6796,6499,train
6797,6500,train
6798,6501,train
6799,6502,unknown
6800,6503,train
6801,6504,train
6802,6505,train
6803,6506,train
6804,6507,train
6805,6508,train
6806,6509,train
6807,6510,train
6808,6511,train
6809,6512,train
6810,6513,train
6811,6514,unknown
6812,6515,train
6813,6516,unknown
6814,6517,unknown
6815,6518,train
6816,6519,train
6817,6520,train
6818,6521,train
6819,6522,train
6820,6523,train
6821,6524,train
6822,6525,train
6823,6526,train
6824,6527,unknown
6825,6528,unknown
6826,6529,unknown
6827,6530,train
6828,6531,train
6829,6532,unknown
6830,6533,train
6831,6534,train
6832,6535,unknown
6833,6536,train
6834,6537,unknown
6835,6538,unknown
6836,6539,train
6837,6540,train
6838,6541,train
6839,6542,train
6840,6543,train
6841,6544,train
6842,6545,train
6843,6546,train
6844,6547,train
6845,6548,train
6846,6549,train
6847,6550,train
6848,6551,train
6849,6552,unknown
6850,6553,train
6851,6554,train
6852,6555,unknown
6853,6556,train
6854,6557,train
6855,6558,train
6856,6559,train
6857,6560,train
6858,6561,unknown
6859,6562,unknown
6860,6563,unknown
6861,6564,train
6862,6565,train
6863,6566,unknown
6864,6567,train
6865,6568,train
6866,6569,train
6867,6570,train
6868,6571,unknown
6869,6572,train
6870,6573,unknown
6871,6574,train
